valid_time,latitude,longitude,duct_height_m,flag
2012-07-01 00:00:00,20.0,70.0,10.8703007518797,
2012-07-01 01:00:00,20.0,70.0,10.669924812030077,
2012-07-01 02:00:00,20.0,70.0,11.271052631578948,
2012-07-01 03:00:00,20.0,70.0,12.473308270676693,
2012-07-01 04:00:00,20.0,70.0,13.475187969924812,
2012-07-01 05:00:00,20.0,70.0,14.477067669172934,
2012-07-01 06:00:00,20.0,70.0,15.27857142857143,
2012-07-01 07:00:00,20.0,70.0,15.27857142857143,
2012-07-01 08:00:00,20.0,70.0,15.478947368421053,
2012-07-01 09:00:00,20.0,70.0,16.28045112781955,
2012-07-01 10:00:00,20.0,70.0,14.276691729323309,
2012-07-01 11:00:00,20.0,70.0,14.276691729323309,
2012-07-01 12:00:00,20.0,70.0,13.475187969924812,
2012-07-01 13:00:00,20.0,70.0,13.475187969924812,
2012-07-01 14:00:00,20.0,70.0,13.675563909774437,
2012-07-01 15:00:00,20.0,70.0,13.475187969924812,
2012-07-01 16:00:00,20.0,70.0,13.675563909774437,
2012-07-01 17:00:00,20.0,70.0,14.276691729323309,
2012-07-01 18:00:00,20.0,70.0,14.477067669172934,
2012-07-01 19:00:00,20.0,70.0,13.87593984962406,
2012-07-01 20:00:00,20.0,70.0,13.074436090225564,
2012-07-01 21:00:00,20.0,70.0,12.673684210526318,
2012-07-01 22:00:00,20.0,70.0,11.070676691729325,
2012-07-01 23:00:00,20.0,70.0,10.8703007518797,
2012-07-02 00:00:00,20.0,70.0,11.671804511278197,
2012-07-02 01:00:00,20.0,70.0,11.671804511278197,
2012-07-02 02:00:00,20.0,70.0,10.8703007518797,
2012-07-02 03:00:00,20.0,70.0,11.070676691729325,
2012-07-02 04:00:00,20.0,70.0,11.671804511278197,
2012-07-02 05:00:00,20.0,70.0,12.473308270676693,
2012-07-02 06:00:00,20.0,70.0,14.677443609022557,
2012-07-02 07:00:00,20.0,70.0,15.27857142857143,
2012-07-02 08:00:00,20.0,70.0,15.27857142857143,
2012-07-02 09:00:00,20.0,70.0,14.477067669172934,
2012-07-02 10:00:00,20.0,70.0,15.679323308270678,
2012-07-02 11:00:00,20.0,70.0,15.078195488721805,
2012-07-02 12:00:00,20.0,70.0,16.080075187969925,
2012-07-02 13:00:00,20.0,70.0,15.478947368421053,
2012-07-02 14:00:00,20.0,70.0,16.480827067669175,
2012-07-02 15:00:00,20.0,70.0,16.080075187969925,
2012-07-02 16:00:00,20.0,70.0,15.879699248120302,
2012-07-02 17:00:00,20.0,70.0,15.078195488721805,
2012-07-02 18:00:00,20.0,70.0,13.87593984962406,
2012-07-02 19:00:00,20.0,70.0,13.475187969924812,
2012-07-02 20:00:00,20.0,70.0,13.27481203007519,
2012-07-02 21:00:00,20.0,70.0,14.677443609022557,
2012-07-02 22:00:00,20.0,70.0,16.28045112781955,
2012-07-02 23:00:00,20.0,70.0,14.677443609022557,
2012-07-03 00:00:00,20.0,70.0,12.874060150375941,
2012-07-03 01:00:00,20.0,70.0,11.070676691729325,
2012-07-03 02:00:00,20.0,70.0,10.669924812030077,
2012-07-03 03:00:00,20.0,70.0,11.872180451127821,
2012-07-03 04:00:00,20.0,70.0,12.874060150375941,
2012-07-03 05:00:00,20.0,70.0,13.87593984962406,
2012-07-03 06:00:00,20.0,70.0,16.88157894736842,
