valid_time,latitude,longitude,duct_height_m,flag
2012-06-01 00:00:00,20.0,70.0,16.480827067669175,
2012-06-01 01:00:00,20.0,70.0,16.480827067669175,
2012-06-01 02:00:00,20.0,70.0,15.879699248120302,
2012-06-01 03:00:00,20.0,70.0,15.27857142857143,
2012-06-01 04:00:00,20.0,70.0,14.477067669172934,
2012-06-01 05:00:00,20.0,70.0,14.276691729323309,
2012-06-01 06:00:00,20.0,70.0,14.276691729323309,
2012-06-01 07:00:00,20.0,70.0,14.076315789473686,
2012-06-01 08:00:00,20.0,70.0,13.675563909774437,
2012-06-01 09:00:00,20.0,70.0,12.473308270676693,
2012-06-01 10:00:00,20.0,70.0,15.078195488721805,
2012-06-01 11:00:00,20.0,70.0,14.076315789473686,
2012-06-01 12:00:00,20.0,70.0,12.673684210526318,
2012-06-01 13:00:00,20.0,70.0,11.070676691729325,
2012-06-01 14:00:00,20.0,70.0,10.269172932330829,
2012-06-01 15:00:00,20.0,70.0,10.269172932330829,
2012-06-01 16:00:00,20.0,70.0,10.068796992481204,
2012-06-01 17:00:00,20.0,70.0,10.068796992481204,
2012-06-01 18:00:00,20.0,70.0,10.469548872180452,
2012-06-01 19:00:00,20.0,70.0,10.8703007518797,
2012-06-01 20:00:00,20.0,70.0,11.271052631578948,
2012-06-01 21:00:00,20.0,70.0,11.271052631578948,
2012-06-01 22:00:00,20.0,70.0,10.469548872180452,
2012-06-01 23:00:00,20.0,70.0,10.269172932330829,
2012-06-02 00:00:00,20.0,70.0,10.469548872180452,
2012-06-02 01:00:00,20.0,70.0,10.269172932330829,
2012-06-02 02:00:00,20.0,70.0,9.668045112781956,
2012-06-02 03:00:00,20.0,70.0,9.267293233082707,
2012-06-02 04:00:00,20.0,70.0,9.267293233082707,
2012-06-02 05:00:00,20.0,70.0,9.467669172932332,
2012-06-02 06:00:00,20.0,70.0,9.668045112781956,
2012-06-02 07:00:00,20.0,70.0,9.668045112781956,
2012-06-02 08:00:00,20.0,70.0,10.068796992481204,
2012-06-02 09:00:00,20.0,70.0,10.068796992481204,
