valid_time,latitude,longitude,duct_height_m,flag
1984-10-01 00:00:00,20.0,70.0,10.469548872180452,
1984-10-01 01:00:00,20.0,70.0,10.469548872180452,
1984-10-01 02:00:00,20.0,70.0,10.469548872180452,
1984-10-01 03:00:00,20.0,70.0,10.469548872180452,
1984-10-01 04:00:00,20.0,70.0,10.469548872180452,
1984-10-01 05:00:00,20.0,70.0,10.669924812030077,
1984-10-01 06:00:00,20.0,70.0,10.8703007518797,
1984-10-01 07:00:00,20.0,70.0,11.070676691729325,
1984-10-01 08:00:00,20.0,70.0,11.271052631578948,
1984-10-01 09:00:00,20.0,70.0,11.671804511278197,
1984-10-01 10:00:00,20.0,70.0,12.072556390977445,
1984-10-01 11:00:00,20.0,70.0,12.473308270676693,
1984-10-01 12:00:00,20.0,70.0,12.27293233082707,
1984-10-01 13:00:00,20.0,70.0,11.872180451127821,
1984-10-01 14:00:00,20.0,70.0,11.271052631578948,
1984-10-01 15:00:00,20.0,70.0,11.271052631578948,
1984-10-01 16:00:00,20.0,70.0,11.271052631578948,
1984-10-01 17:00:00,20.0,70.0,10.469548872180452,
1984-10-01 18:00:00,20.0,70.0,10.068796992481204,
1984-10-01 19:00:00,20.0,70.0,9.668045112781956,
1984-10-01 20:00:00,20.0,70.0,9.467669172932332,
1984-10-01 21:00:00,20.0,70.0,9.267293233082707,
1984-10-01 22:00:00,20.0,70.0,8.465789473684211,
1984-10-01 23:00:00,20.0,70.0,8.465789473684211,
1984-10-02 00:00:00,20.0,70.0,8.666165413533836,
1984-10-02 01:00:00,20.0,70.0,9.066917293233084,
1984-10-02 02:00:00,20.0,70.0,8.666165413533836,
1984-10-02 03:00:00,20.0,70.0,8.465789473684211,
1984-10-02 04:00:00,20.0,70.0,8.265413533834588,
1984-10-02 05:00:00,20.0,70.0,8.86654135338346,
1984-10-02 06:00:00,20.0,70.0,9.86842105263158,
1984-10-02 07:00:00,20.0,70.0,11.070676691729325,
1984-10-02 08:00:00,20.0,70.0,12.072556390977445,
1984-10-02 09:00:00,20.0,70.0,12.27293233082707,
1984-10-02 10:00:00,20.0,70.0,11.872180451127821,
1984-10-02 11:00:00,20.0,70.0,12.27293233082707,
1984-10-02 12:00:00,20.0,70.0,12.673684210526318,
1984-10-02 13:00:00,20.0,70.0,12.473308270676693,
1984-10-02 14:00:00,20.0,70.0,11.872180451127821,
1984-10-02 15:00:00,20.0,70.0,11.070676691729325,
1984-10-02 16:00:00,20.0,70.0,10.068796992481204,
1984-10-02 17:00:00,20.0,70.0,9.86842105263158,
1984-10-02 18:00:00,20.0,70.0,9.86842105263158,
1984-10-02 19:00:00,20.0,70.0,9.86842105263158,
1984-10-02 20:00:00,20.0,70.0,10.269172932330829,
1984-10-02 21:00:00,20.0,70.0,10.669924812030077,
1984-10-02 22:00:00,20.0,70.0,10.8703007518797,
1984-10-02 23:00:00,20.0,70.0,11.271052631578948,
1984-10-03 00:00:00,20.0,70.0,11.471428571428573,
1984-10-03 01:00:00,20.0,70.0,11.671804511278197,
1984-10-03 02:00:00,20.0,70.0,11.872180451127821,
1984-10-03 03:00:00,20.0,70.0,12.072556390977445,
1984-10-03 04:00:00,20.0,70.0,12.27293233082707,
1984-10-03 05:00:00,20.0,70.0,12.473308270676693,
1984-10-03 06:00:00,20.0,70.0,12.874060150375941,
1984-10-03 07:00:00,20.0,70.0,12.874060150375941,
1984-10-03 08:00:00,20.0,70.0,13.27481203007519,
1984-10-03 09:00:00,20.0,70.0,13.074436090225564,
1984-10-03 10:00:00,20.0,70.0,13.074436090225564,
1984-10-03 11:00:00,20.0,70.0,12.673684210526318,
1984-10-03 12:00:00,20.0,70.0,12.874060150375941,
1984-10-03 13:00:00,20.0,70.0,13.27481203007519,
1984-10-03 14:00:00,20.0,70.0,13.27481203007519,
1984-10-03 15:00:00,20.0,70.0,13.475187969924812,
1984-10-03 16:00:00,20.0,70.0,13.87593984962406,
1984-10-03 17:00:00,20.0,70.0,14.477067669172934,
1984-10-03 18:00:00,20.0,70.0,15.478947368421053,
1984-10-03 19:00:00,20.0,70.0,16.480827067669175,
1984-10-03 20:00:00,20.0,70.0,17.081954887218046,
1984-10-03 21:00:00,20.0,70.0,17.081954887218046,
1984-10-03 22:00:00,20.0,70.0,15.478947368421053,
1984-10-03 23:00:00,20.0,70.0,15.478947368421053,
1984-10-04 00:00:00,20.0,70.0,15.478947368421053,
1984-10-04 01:00:00,20.0,70.0,16.080075187969925,
1984-10-04 02:00:00,20.0,70.0,16.6812030075188,
1984-10-04 03:00:00,20.0,70.0,17.081954887218046,
1984-10-04 04:00:00,20.0,70.0,17.081954887218046,
1984-10-04 05:00:00,20.0,70.0,16.28045112781955,
1984-10-04 06:00:00,20.0,70.0,15.679323308270678,
1984-10-04 07:00:00,20.0,70.0,14.877819548872182,
1984-10-04 08:00:00,20.0,70.0,14.477067669172934,
1984-10-04 09:00:00,20.0,70.0,14.877819548872182,
1984-10-04 10:00:00,20.0,70.0,15.27857142857143,
1984-10-04 11:00:00,20.0,70.0,15.27857142857143,
1984-10-04 12:00:00,20.0,70.0,14.677443609022557,
1984-10-04 13:00:00,20.0,70.0,13.87593984962406,
1984-10-04 14:00:00,20.0,70.0,12.673684210526318,
1984-10-04 15:00:00,20.0,70.0,11.671804511278197,
1984-10-04 16:00:00,20.0,70.0,10.8703007518797,
1984-10-04 17:00:00,20.0,70.0,10.669924812030077,
1984-10-04 18:00:00,20.0,70.0,10.669924812030077,
1984-10-04 19:00:00,20.0,70.0,11.471428571428573,
1984-10-04 20:00:00,20.0,70.0,12.27293233082707,
1984-10-04 21:00:00,20.0,70.0,12.874060150375941,
1984-10-04 22:00:00,20.0,70.0,12.473308270676693,
1984-10-04 23:00:00,20.0,70.0,11.671804511278197,
1984-10-05 00:00:00,20.0,70.0,11.471428571428573,
1984-10-05 01:00:00,20.0,70.0,11.271052631578948,
1984-10-05 02:00:00,20.0,70.0,11.471428571428573,
1984-10-05 03:00:00,20.0,70.0,12.27293233082707,
1984-10-05 04:00:00,20.0,70.0,13.475187969924812,
1984-10-05 05:00:00,20.0,70.0,14.677443609022557,
1984-10-05 06:00:00,20.0,70.0,16.080075187969925,
1984-10-05 07:00:00,20.0,70.0,18.284210526315793,
1984-10-05 08:00:00,20.0,70.0,26.299248120300753,
1984-10-05 09:00:00,20.0,70.0,,boundary_hit
1984-10-05 10:00:00,20.0,70.0,33.51278195488722,
1984-10-05 11:00:00,20.0,70.0,21.890977443609025,
1984-10-05 12:00:00,20.0,70.0,11.872180451127821,
1984-10-05 13:00:00,20.0,70.0,8.465789473684211,
1984-10-05 14:00:00,20.0,70.0,7.4639097744360905,
1984-10-05 15:00:00,20.0,70.0,7.664285714285715,
1984-10-05 16:00:00,20.0,70.0,8.86654135338346,
1984-10-05 17:00:00,20.0,70.0,9.467669172932332,
1984-10-05 18:00:00,20.0,70.0,10.269172932330829,
1984-10-05 19:00:00,20.0,70.0,11.070676691729325,
1984-10-05 20:00:00,20.0,70.0,11.070676691729325,
1984-10-05 21:00:00,20.0,70.0,11.070676691729325,
1984-10-05 22:00:00,20.0,70.0,10.469548872180452,
1984-10-05 23:00:00,20.0,70.0,9.668045112781956,
1984-10-06 00:00:00,20.0,70.0,8.86654135338346,
1984-10-06 01:00:00,20.0,70.0,7.864661654135339,
1984-10-06 02:00:00,20.0,70.0,8.465789473684211,
1984-10-06 03:00:00,20.0,70.0,10.269172932330829,
1984-10-06 04:00:00,20.0,70.0,12.27293233082707,
1984-10-06 05:00:00,20.0,70.0,14.076315789473686,
1984-10-06 06:00:00,20.0,70.0,15.27857142857143,
