valid_time,latitude,longitude,duct_height_m,flag
1987-01-01 00:00:00,20.0,70.0,13.074436090225564,
1987-01-01 01:00:00,20.0,70.0,12.673684210526318,
1987-01-01 02:00:00,20.0,70.0,12.473308270676693,
1987-01-01 03:00:00,20.0,70.0,12.072556390977445,
1987-01-01 04:00:00,20.0,70.0,11.872180451127821,
1987-01-01 05:00:00,20.0,70.0,11.872180451127821,
1987-01-01 06:00:00,20.0,70.0,11.671804511278197,
1987-01-01 07:00:00,20.0,70.0,11.070676691729325,
1987-01-01 08:00:00,20.0,70.0,10.269172932330829,
1987-01-01 09:00:00,20.0,70.0,9.86842105263158,
1987-01-01 10:00:00,20.0,70.0,10.068796992481204,
1987-01-01 11:00:00,20.0,70.0,10.068796992481204,
1987-01-01 12:00:00,20.0,70.0,10.269172932330829,
1987-01-01 13:00:00,20.0,70.0,10.669924812030077,
1987-01-01 14:00:00,20.0,70.0,11.471428571428573,
1987-01-01 15:00:00,20.0,70.0,12.072556390977445,
1987-01-01 16:00:00,20.0,70.0,12.27293233082707,
1987-01-01 17:00:00,20.0,70.0,12.673684210526318,
1987-01-01 18:00:00,20.0,70.0,12.673684210526318,
1987-01-01 19:00:00,20.0,70.0,12.673684210526318,
1987-01-01 20:00:00,20.0,70.0,12.673684210526318,
1987-01-01 21:00:00,20.0,70.0,12.874060150375941,
1987-01-01 22:00:00,20.0,70.0,13.074436090225564,
1987-01-01 23:00:00,20.0,70.0,13.074436090225564,
1987-01-02 00:00:00,20.0,70.0,12.673684210526318,
1987-01-02 01:00:00,20.0,70.0,12.072556390977445,
1987-01-02 02:00:00,20.0,70.0,11.271052631578948,
1987-01-02 03:00:00,20.0,70.0,11.271052631578948,
1987-01-02 04:00:00,20.0,70.0,10.8703007518797,
1987-01-02 05:00:00,20.0,70.0,10.269172932330829,
1987-01-02 06:00:00,20.0,70.0,9.467669172932332,
1987-01-02 07:00:00,20.0,70.0,8.86654135338346,
1987-01-02 08:00:00,20.0,70.0,8.265413533834588,
1987-01-02 09:00:00,20.0,70.0,7.664285714285715,
1987-01-02 10:00:00,20.0,70.0,7.263533834586466,
1987-01-02 11:00:00,20.0,70.0,6.662406015037594,
1987-01-02 12:00:00,20.0,70.0,6.46203007518797,
1987-01-02 13:00:00,20.0,70.0,6.862781954887218,
1987-01-02 14:00:00,20.0,70.0,7.063157894736842,
1987-01-02 15:00:00,20.0,70.0,7.263533834586466,
1987-01-02 16:00:00,20.0,70.0,7.4639097744360905,
1987-01-02 17:00:00,20.0,70.0,7.864661654135339,
1987-01-02 18:00:00,20.0,70.0,8.666165413533836,
1987-01-02 19:00:00,20.0,70.0,9.668045112781956,
1987-01-02 20:00:00,20.0,70.0,10.068796992481204,
1987-01-02 21:00:00,20.0,70.0,10.068796992481204,
1987-01-02 22:00:00,20.0,70.0,9.86842105263158,
1987-01-02 23:00:00,20.0,70.0,9.86842105263158,
1987-01-03 00:00:00,20.0,70.0,9.668045112781956,
1987-01-03 01:00:00,20.0,70.0,9.267293233082707,
1987-01-03 02:00:00,20.0,70.0,8.465789473684211,
1987-01-03 03:00:00,20.0,70.0,7.664285714285715,
1987-01-03 04:00:00,20.0,70.0,7.263533834586466,
1987-01-03 05:00:00,20.0,70.0,6.862781954887218,
1987-01-03 06:00:00,20.0,70.0,6.862781954887218,
1987-01-03 07:00:00,20.0,70.0,6.862781954887218,
1987-01-03 08:00:00,20.0,70.0,6.862781954887218,
1987-01-03 09:00:00,20.0,70.0,6.662406015037594,
1987-01-03 10:00:00,20.0,70.0,6.662406015037594,
1987-01-03 11:00:00,20.0,70.0,7.4639097744360905,
1987-01-03 12:00:00,20.0,70.0,8.265413533834588,
1987-01-03 13:00:00,20.0,70.0,9.267293233082707,
1987-01-03 14:00:00,20.0,70.0,9.668045112781956,
1987-01-03 15:00:00,20.0,70.0,9.86842105263158,
1987-01-03 16:00:00,20.0,70.0,10.068796992481204,
1987-01-03 17:00:00,20.0,70.0,10.068796992481204,
1987-01-03 18:00:00,20.0,70.0,10.068796992481204,
1987-01-03 19:00:00,20.0,70.0,10.068796992481204,
1987-01-03 20:00:00,20.0,70.0,10.068796992481204,
1987-01-03 21:00:00,20.0,70.0,9.86842105263158,
1987-01-03 22:00:00,20.0,70.0,8.86654135338346,
1987-01-03 23:00:00,20.0,70.0,8.86654135338346,
1987-01-04 00:00:00,20.0,70.0,9.668045112781956,
1987-01-04 01:00:00,20.0,70.0,9.86842105263158,
1987-01-04 02:00:00,20.0,70.0,9.86842105263158,
1987-01-04 03:00:00,20.0,70.0,9.467669172932332,
1987-01-04 04:00:00,20.0,70.0,9.066917293233084,
1987-01-04 05:00:00,20.0,70.0,8.666165413533836,
1987-01-04 06:00:00,20.0,70.0,8.666165413533836,
1987-01-04 07:00:00,20.0,70.0,9.066917293233084,
1987-01-04 08:00:00,20.0,70.0,9.668045112781956,
1987-01-04 09:00:00,20.0,70.0,10.269172932330829,
1987-01-04 10:00:00,20.0,70.0,9.86842105263158,
1987-01-04 11:00:00,20.0,70.0,10.469548872180452,
1987-01-04 12:00:00,20.0,70.0,10.669924812030077,
1987-01-04 13:00:00,20.0,70.0,10.8703007518797,
1987-01-04 14:00:00,20.0,70.0,10.669924812030077,
1987-01-04 15:00:00,20.0,70.0,10.469548872180452,
1987-01-04 16:00:00,20.0,70.0,10.068796992481204,
1987-01-04 17:00:00,20.0,70.0,9.86842105263158,
1987-01-04 18:00:00,20.0,70.0,9.86842105263158,
1987-01-04 19:00:00,20.0,70.0,10.068796992481204,
1987-01-04 20:00:00,20.0,70.0,10.269172932330829,
1987-01-04 21:00:00,20.0,70.0,10.469548872180452,
1987-01-04 22:00:00,20.0,70.0,9.86842105263158,
1987-01-04 23:00:00,20.0,70.0,9.668045112781956,
1987-01-05 00:00:00,20.0,70.0,9.467669172932332,
1987-01-05 01:00:00,20.0,70.0,9.86842105263158,
1987-01-05 02:00:00,20.0,70.0,10.8703007518797,
1987-01-05 03:00:00,20.0,70.0,12.072556390977445,
1987-01-05 04:00:00,20.0,70.0,12.874060150375941,
1987-01-05 05:00:00,20.0,70.0,12.673684210526318,
1987-01-05 06:00:00,20.0,70.0,11.671804511278197,
1987-01-05 07:00:00,20.0,70.0,10.669924812030077,
1987-01-05 08:00:00,20.0,70.0,10.068796992481204,
1987-01-05 09:00:00,20.0,70.0,9.267293233082707,
1987-01-05 10:00:00,20.0,70.0,8.666165413533836,
1987-01-05 11:00:00,20.0,70.0,8.265413533834588,
1987-01-05 12:00:00,20.0,70.0,8.265413533834588,
1987-01-05 13:00:00,20.0,70.0,8.86654135338346,
1987-01-05 14:00:00,20.0,70.0,9.267293233082707,
1987-01-05 15:00:00,20.0,70.0,9.267293233082707,
1987-01-05 16:00:00,20.0,70.0,9.066917293233084,
1987-01-05 17:00:00,20.0,70.0,9.066917293233084,
1987-01-05 18:00:00,20.0,70.0,9.267293233082707,
1987-01-05 19:00:00,20.0,70.0,9.668045112781956,
1987-01-05 20:00:00,20.0,70.0,9.668045112781956,
1987-01-05 21:00:00,20.0,70.0,9.467669172932332,
1987-01-05 22:00:00,20.0,70.0,11.070676691729325,
1987-01-05 23:00:00,20.0,70.0,12.673684210526318,
1987-01-06 00:00:00,20.0,70.0,14.276691729323309,
1987-01-06 01:00:00,20.0,70.0,15.679323308270678,
1987-01-06 02:00:00,20.0,70.0,16.480827067669175,
1987-01-06 03:00:00,20.0,70.0,16.480827067669175,
1987-01-06 04:00:00,20.0,70.0,16.080075187969925,
1987-01-06 05:00:00,20.0,70.0,15.478947368421053,
1987-01-06 06:00:00,20.0,70.0,14.677443609022557,
1987-01-06 07:00:00,20.0,70.0,14.076315789473686,
1987-01-06 08:00:00,20.0,70.0,13.87593984962406,
1987-01-06 09:00:00,20.0,70.0,14.076315789473686,
1987-01-06 10:00:00,20.0,70.0,14.477067669172934,
1987-01-06 11:00:00,20.0,70.0,16.080075187969925,
1987-01-06 12:00:00,20.0,70.0,17.683082706766918,
1987-01-06 13:00:00,20.0,70.0,18.484586466165414,
1987-01-06 14:00:00,20.0,70.0,18.68496240601504,
1987-01-06 15:00:00,20.0,70.0,19.28609022556391,
1987-01-06 16:00:00,20.0,70.0,19.68684210526316,
1987-01-06 17:00:00,20.0,70.0,21.089473684210528,
1987-01-06 18:00:00,20.0,70.0,22.69248120300752,
1987-01-06 19:00:00,20.0,70.0,23.093233082706767,
1987-01-06 20:00:00,20.0,70.0,22.492105263157896,
1987-01-06 21:00:00,20.0,70.0,21.289849624060153,
1987-01-06 22:00:00,20.0,70.0,20.087593984962407,
1987-01-06 23:00:00,20.0,70.0,19.486466165413535,
1987-01-07 00:00:00,20.0,70.0,19.08571428571429,
1987-01-07 01:00:00,20.0,70.0,18.484586466165414,
1987-01-07 02:00:00,20.0,70.0,17.683082706766918,
1987-01-07 03:00:00,20.0,70.0,16.88157894736842,
1987-01-07 04:00:00,20.0,70.0,16.080075187969925,
1987-01-07 05:00:00,20.0,70.0,15.478947368421053,
1987-01-07 06:00:00,20.0,70.0,14.677443609022557,
1987-01-07 07:00:00,20.0,70.0,14.276691729323309,
1987-01-07 08:00:00,20.0,70.0,14.076315789473686,
1987-01-07 09:00:00,20.0,70.0,14.076315789473686,
1987-01-07 10:00:00,20.0,70.0,13.475187969924812,
1987-01-07 11:00:00,20.0,70.0,14.076315789473686,
1987-01-07 12:00:00,20.0,70.0,14.677443609022557,
1987-01-07 13:00:00,20.0,70.0,15.078195488721805,
1987-01-07 14:00:00,20.0,70.0,15.879699248120302,
1987-01-07 15:00:00,20.0,70.0,16.6812030075188,
1987-01-07 16:00:00,20.0,70.0,17.482706766917296,
1987-01-07 17:00:00,20.0,70.0,18.284210526315793,
1987-01-07 18:00:00,20.0,70.0,18.68496240601504,
1987-01-07 19:00:00,20.0,70.0,19.08571428571429,
1987-01-07 20:00:00,20.0,70.0,19.28609022556391,
1987-01-07 21:00:00,20.0,70.0,19.08571428571429,
1987-01-07 22:00:00,20.0,70.0,19.08571428571429,
1987-01-07 23:00:00,20.0,70.0,18.484586466165414,
1987-01-08 00:00:00,20.0,70.0,18.083834586466168,
1987-01-08 01:00:00,20.0,70.0,17.28233082706767,
1987-01-08 02:00:00,20.0,70.0,16.480827067669175,
1987-01-08 03:00:00,20.0,70.0,15.478947368421053,
1987-01-08 04:00:00,20.0,70.0,14.877819548872182,
1987-01-08 05:00:00,20.0,70.0,14.477067669172934,
1987-01-08 06:00:00,20.0,70.0,14.877819548872182,
1987-01-08 07:00:00,20.0,70.0,14.877819548872182,
1987-01-08 08:00:00,20.0,70.0,14.877819548872182,
1987-01-08 09:00:00,20.0,70.0,14.877819548872182,
1987-01-08 10:00:00,20.0,70.0,15.879699248120302,
1987-01-08 11:00:00,20.0,70.0,16.480827067669175,
1987-01-08 12:00:00,20.0,70.0,17.28233082706767,
1987-01-08 13:00:00,20.0,70.0,17.883458646616543,
1987-01-08 14:00:00,20.0,70.0,18.484586466165414,
1987-01-08 15:00:00,20.0,70.0,18.484586466165414,
1987-01-08 16:00:00,20.0,70.0,18.484586466165414,
1987-01-08 17:00:00,20.0,70.0,18.484586466165414,
1987-01-08 18:00:00,20.0,70.0,18.885338345864664,
1987-01-08 19:00:00,20.0,70.0,19.486466165413535,
1987-01-08 20:00:00,20.0,70.0,20.087593984962407,
1987-01-08 21:00:00,20.0,70.0,20.28796992481203,
1987-01-08 22:00:00,20.0,70.0,20.087593984962407,
1987-01-08 23:00:00,20.0,70.0,19.68684210526316,
1987-01-09 00:00:00,20.0,70.0,19.08571428571429,
1987-01-09 01:00:00,20.0,70.0,18.484586466165414,
1987-01-09 02:00:00,20.0,70.0,17.683082706766918,
1987-01-09 03:00:00,20.0,70.0,16.88157894736842,
1987-01-09 04:00:00,20.0,70.0,16.080075187969925,
1987-01-09 05:00:00,20.0,70.0,15.078195488721805,
1987-01-09 06:00:00,20.0,70.0,13.87593984962406,
1987-01-09 07:00:00,20.0,70.0,12.874060150375941,
1987-01-09 08:00:00,20.0,70.0,12.473308270676693,
1987-01-09 09:00:00,20.0,70.0,12.473308270676693,
1987-01-09 10:00:00,20.0,70.0,13.074436090225564,
1987-01-09 11:00:00,20.0,70.0,13.27481203007519,
1987-01-09 12:00:00,20.0,70.0,13.27481203007519,
1987-01-09 13:00:00,20.0,70.0,13.27481203007519,
1987-01-09 14:00:00,20.0,70.0,13.074436090225564,
1987-01-09 15:00:00,20.0,70.0,13.27481203007519,
1987-01-09 16:00:00,20.0,70.0,13.074436090225564,
1987-01-09 17:00:00,20.0,70.0,12.874060150375941,
1987-01-09 18:00:00,20.0,70.0,12.673684210526318,
1987-01-09 19:00:00,20.0,70.0,12.27293233082707,
1987-01-09 20:00:00,20.0,70.0,12.072556390977445,
1987-01-09 21:00:00,20.0,70.0,12.473308270676693,
1987-01-09 22:00:00,20.0,70.0,13.074436090225564,
1987-01-09 23:00:00,20.0,70.0,13.475187969924812,
1987-01-10 00:00:00,20.0,70.0,13.675563909774437,
1987-01-10 01:00:00,20.0,70.0,13.675563909774437,
