year,month,format,sst_mean,t2m_mean,d2m_mean,wind_speed_mean,deltaT_mean,n_hours
1983,06,grib,302.47296142578125,301.20037841796875,297.5184326171875,5.667520523071289,-1.2725491523742676,720
1983,07,nc,301.8079528808594,299.8752136230469,297.5932312011719,6.622790813446045,-1.9327346086502075,744
1983,08,grib,301.2511901855469,299.5064392089844,297.3135986328125,6.444289207458496,-1.7447339296340942,744
1983,09,grib,301.5553894042969,299.3876647949219,296.8581237792969,4.002979755401611,-2.1677260398864746,720
1983,10,grib,301.4243469238281,299.70953369140625,294.48602294921875,3.8800582885742183,-1.7148152589797974,744
1983,11,grib,300.4687805175781,298.4994812011719,289.6988830566406,3.4206631183624268,-1.969326734542847,720
1983,12,grib,299.3169860839844,297.1697082519531,289.4745788574219,4.063995838165283,-2.147292375564575,744
1984,01,nc,298.4052429199219,295.6547241210937,287.70281982421875,3.9656922817230233,-2.750478744506836,744
1984,02,grib,298.1222839355469,296.6801452636719,287.9333801269531,5.093441009521484,-1.4421281814575195,696
1984,03,grib,299.9193420410156,299.89068603515625,291.5516357421875,3.619227170944214,-0.0286620762199163,744
1984,04,grib,301.4826965332031,301.07293701171875,294.5852355957031,3.38637924194336,-0.4097351133823395,720
1984,05,grib,302.5655212402344,301.83349609375,296.2778625488281,4.874359130859375,-0.732006847858429,744
1984,06,grib,301.61895751953125,300.2352294921875,297.3120422363281,7.142828941345215,-1.383711576461792,720
1984,07,nc,300.6003112792969,299.2044372558594,296.5687866210937,7.254873752593994,-1.3958507776260376,744
1984,08,grib,299.849365234375,298.5927734375,296.06622314453125,7.81143856048584,-1.2565624713897705,744
1984,09,grib,299.9232788085937,298.7205810546875,295.67559814453125,4.984745979309082,-1.2027331590652466,720
1984,10,grib,301.32781982421875,299.6943054199219,294.6913146972656,2.9057929515838623,-1.6335134506225586,744
1984,11,grib,301.1276550292969,299.1206359863281,290.1038818359375,3.7403509616851807,-2.0069754123687744,720
1984,12,grib,299.8822326660156,297.875244140625,289.9426574707031,3.948809146881104,-2.007030248641968,744
1985,01,nc,298.9259948730469,296.6773376464844,288.8495178222656,3.953204393386841,-2.248661518096924,744
1985,02,grib,299.41259765625,297.5457763671875,288.2908630371094,4.218571186065674,-1.8668327331542969,672
1985,03,grib,300.0936584472656,299.6676025390625,292.2779235839844,3.809724807739258,-0.426091194152832,744
1985,04,grib,301.2704162597656,300.3902893066406,293.6897277832031,4.170083045959473,-0.8801317811012268,720
1985,05,grib,301.8332824707031,301.2643127441406,296.4217529296875,4.625689029693604,-0.5689878463745117,744
1985,06,grib,302.13848876953125,300.3604736328125,297.2481994628906,6.848513603210449,-1.7780131101608276,720
1985,07,nc,300.73028564453125,299.16815185546875,296.6214599609375,7.604748249053955,-1.5621408224105835,744
1985,08,grib,300.328125,298.881591796875,296.363037109375,6.822799205780029,-1.4465293884277344,744
1985,09,grib,300.9295654296875,299.2037353515625,295.826171875,3.790615797042847,-1.725816011428833,720
1985,10,grib,301.1016540527344,299.3841552734375,294.01080322265625,3.0107710361480717,-1.717484712600708,744
1985,11,grib,300.5281982421875,298.6223449707031,290.7449951171875,3.028704166412353,-1.905858039855957,720
1985,12,grib,299.834228515625,297.7933959960937,290.1351928710937,3.546192407608032,-2.0408339500427246,744
1986,01,nc,299.3321228027344,296.8248596191406,288.88726806640625,3.397452116012573,-2.507301092147827,744
1986,02,grib,299.4010314941406,297.2972412109375,288.6766357421875,3.686520576477051,-2.1037845611572266,672
1986,03,grib,300.2811584472656,299.3887023925781,291.4909362792969,3.9570791721344,-0.8924723267555237,744
1986,04,grib,301.6909484863281,301.0844116210937,294.5294189453125,3.890815973281861,-0.6065579056739807,720
1986,05,grib,302.31610107421875,301.5953369140625,296.11676025390625,4.888597965240479,-0.7207816243171692,744
1986,06,grib,302.8426818847656,300.781982421875,297.6048278808594,6.015949726104736,-2.06071138381958,720
1986,07,nc,301.0116882324219,299.5403137207031,296.7125244140625,7.885625839233398,-1.471355438232422,744
1986,08,grib,300.38250732421875,298.8244934082031,296.00244140625,6.993139266967773,-1.5580240488052368,744
1986,09,grib,300.964111328125,299.4159240722656,295.8954162597656,4.245875835418701,-1.5481703281402588,720
1986,10,grib,301.4668884277344,300.26934814453125,294.2080383300781,3.379326343536377,-1.197532057762146,744
1986,11,grib,301.0343322753906,299.3108215332031,292.30108642578125,2.767533779144287,-1.7235487699508667,720
1986,12,grib,299.34967041015625,296.79656982421875,289.03680419921875,3.7186813354492183,-2.553100347518921,744
1987,01,nc,298.8575744628906,296.9544982910156,289.40948486328125,3.600886821746826,-1.903040885925293,744
1987,02,grib,299.415283203125,297.6137084960937,289.02789306640625,3.613590002059937,-1.801533818244934,672
1987,03,grib,299.9012145996094,299.2278747558594,291.5896301269531,3.754149675369263,-0.6733323335647583,744
